R,iter,nfev,energy,error,method
0.750000,297,814,-1.143234298178,0.020359262475,COBYLA
0.750000,298,816,-1.143234298178,0.020359262475,COBYLA
0.750000,299,818,-1.143234298178,0.020359262475,COBYLA
0.750000,300,820,-1.143234298178,0.020359262475,COBYLA
0.750000,301,822,-1.143234298178,0.020359262475,COBYLA
0.750000,302,824,-1.143234298178,0.020359262475,COBYLA
0.750000,303,826,-1.143234298178,0.020359262475,COBYLA
0.750000,304,828,-1.143234298178,0.020359262475,COBYLA
0.750000,305,830,-1.143234298178,0.020359262475,COBYLA
0.750000,306,832,-1.143234298178,0.020359262475,COBYLA
0.750000,307,834,-1.143234298178,0.020359262475,COBYLA
0.750000,308,836,-1.143234298178,0.020359262475,COBYLA
0.750000,309,838,-1.143693944458,0.019899616194,COBYLA
0.750000,310,840,-1.143863213118,0.019730347535,COBYLA
0.750000,311,842,-1.143863213118,0.019730347535,COBYLA
0.750000,312,844,-1.144032755547,0.019560805105,COBYLA
0.750000,313,846,-1.144032755547,0.019560805105,COBYLA
0.750000,314,848,-1.144032755547,0.019560805105,COBYLA
0.750000,315,850,-1.144032755547,0.019560805105,COBYLA
0.750000,316,852,-1.144032755547,0.019560805105,COBYLA
0.750000,317,854,-1.144032755547,0.019560805105,COBYLA
0.750000,318,856,-1.144032755547,0.019560805105,COBYLA
0.750000,319,858,-1.144032755547,0.019560805105,COBYLA
0.750000,320,860,-1.144032755547,0.019560805105,COBYLA
0.750000,321,862,-1.144032755547,0.019560805105,COBYLA
0.750000,322,864,-1.144032755547,0.019560805105,COBYLA
0.750000,323,866,-1.144032755547,0.019560805105,COBYLA
0.750000,324,868,-1.144032755547,0.019560805105,COBYLA
0.750000,325,870,-1.144040167778,0.019553392875,COBYLA
0.750000,326,872,-1.144040167778,0.019553392875,COBYLA
0.750000,327,874,-1.144040167778,0.019553392875,COBYLA
0.750000,328,876,-1.144040167778,0.019553392875,COBYLA
0.750000,329,878,-1.144040167778,0.019553392875,COBYLA
0.750000,330,880,-1.144040167778,0.019553392875,COBYLA
0.750000,331,882,-1.144040167778,0.019553392875,COBYLA
0.750000,332,884,-1.144040167778,0.019553392875,COBYLA
0.750000,333,886,-1.144040167778,0.019553392875,COBYLA
0.750000,334,888,-1.144040167778,0.019553392875,COBYLA
0.750000,335,890,-1.144040167778,0.019553392875,COBYLA
0.750000,336,892,-1.144040167778,0.019553392875,COBYLA
0.750000,337,894,-1.144040167778,0.019553392875,COBYLA
0.750000,338,896,-1.144040167778,0.019553392875,COBYLA
0.750000,339,898,-1.144040167778,0.019553392875,COBYLA
0.750000,340,900,-1.144040167778,0.019553392875,COBYLA
