R,iter,nfev,energy,error,method
0.750000,306,829,-1.163581489908,0.000012070744,COBYLA
0.750000,307,831,-1.163581112803,0.000012447850,COBYLA
0.750000,308,833,-1.163581206953,0.000012353699,COBYLA
0.750000,309,835,-1.163580972493,0.000012588160,COBYLA
0.750000,310,837,-1.163581358537,0.000012202116,COBYLA
0.750000,311,839,-1.163581108350,0.000012452303,COBYLA
0.750000,312,841,-1.163581527930,0.000012032723,COBYLA
0.750000,313,843,-1.163581448656,0.000012111997,COBYLA
0.750000,314,845,-1.163580389988,0.000013170664,COBYLA
0.750000,315,847,-1.163580520381,0.000013040271,COBYLA
0.750000,316,849,-1.163581158490,0.000012402163,COBYLA
0.750000,317,851,-1.163580151294,0.000013409358,COBYLA
0.750000,318,853,-1.163580341437,0.000013219215,COBYLA
0.750000,319,855,-1.163581485484,0.000012075168,COBYLA
0.750000,320,857,-1.163581303954,0.000012256699,COBYLA
0.750000,321,859,-1.163581217537,0.000012343115,COBYLA
0.750000,322,861,-1.163581228791,0.000012331861,COBYLA
0.750000,323,863,-1.163580678846,0.000012881806,COBYLA
0.750000,324,865,-1.163580963869,0.000012596783,COBYLA
0.750000,325,867,-1.163581351051,0.000012209601,COBYLA
0.750000,326,869,-1.163580664520,0.000012896132,COBYLA
0.750000,327,871,-1.163581392525,0.000012168128,COBYLA
0.750000,328,873,-1.163581309146,0.000012251507,COBYLA
0.750000,329,875,-1.163581352435,0.000012208217,COBYLA
0.750000,330,877,-1.163581044982,0.000012515670,COBYLA
0.750000,331,879,-1.163581413790,0.000012146862,COBYLA
0.750000,332,881,-1.163581035417,0.000012525235,COBYLA
0.750000,333,883,-1.163581314682,0.000012245970,COBYLA
0.750000,334,885,-1.163581285851,0.000012274801,COBYLA
0.750000,335,887,-1.163581318850,0.000012241803,COBYLA
0.750000,336,889,-1.163580509350,0.000013051302,COBYLA
0.750000,337,891,-1.163581253466,0.000012307186,COBYLA
0.750000,338,893,-1.163581604437,0.000011956215,COBYLA
0.750000,339,895,-1.163580522420,0.000013038233,COBYLA
